Description,Revenue,UniqueCustomers,Slope,popularity_score
LARGE CAKE STAND  HANGING STRAWBERY,4228.01,87,0.9272384537323297,15649160.640161844
LARGE CAKE STAND HANGING HEARTS,1118.95,31,-3.820854350567464,-82062.43574863311
LARGE CAKE TOWEL CHOCOLATE SPOTS,2663.62,52,-1.0583857293973502,-400438.54147112614
LARGE CAKE TOWEL PINK SPOTS,3822.45,63,-2.3975389092749597,-3714040.560063749
"LARGE CAKE TOWEL, CHOCOLATE SPOTS",101.53,5,0.0,0.0
LARGE CAMPHOR WOOD FIELD MUSHROOM,315.27,10,-0.5249170437405734,-429.2399865783126
LARGE CERAMIC TOP STORAGE JAR,5147.66,168,0.5789616866754668,26805924231.587337
LARGE CHINESE STYLE SCISSOR,1053.45,41,-0.6645181027115221,-34851.44869120676
LARGE CIRCULAR MIRROR MOBILE,6827.98,72,1.3530792765506878,8828538.480134288
LARGE CRYSTAL DIAMANTE HAIRSLIDE,48.209999999999994,4,-0.09478005865102643,-6.689980397419358
LARGE DECO JEWELLERY STAND,3314.94,78,4.6713538461538455,26214880.35870937
LARGE HANGING IVORY & RED WOOD BIRD,663.43,53,-0.014273420971307554,-1479.569923321124
LARGE HEART FLOWERS HOOK,4.92,1,0.0,0.0
LARGE HEART MEASURING SPOONS,3725.61,149,-0.3238034981700473,-1774144607.2937756
LARGE IVORY HEART WALL ORGANISER,5525.4,95,-4.26633326674021,-201708217.23141867
LARGE JEWELLERY STAND,125.0,4,0.0,0.0
LARGE MEDINA STAMPED METAL BOWL,930.96,43,-0.7350782627088767,-41223.99372636217
LARGE MINT DIAMANTE HAIRSLIDE,51.51,7,0.2740152830844042,27.505220574785934
LARGE PARLOUR FRAME,122.85,2,0.0,0.0
LARGE PARLOUR PICTURE FRAME,431.98,26,-0.21755223880597005,-1120.0489704117276
LARGE PINK GLASS SUNDAE DISH,1157.8,48,-1.6768717787836687,-188357.22719677497
LARGE POPCORN HOLDER,1870.91,43,-8.055123689727465,-907842.6287802245
LARGE PURPLE BABUSHKA NOTEBOOK,1112.75,86,0.11805784070194661,476719.988784716
LARGE RED BABUSHKA NOTEBOOK,1168.99,82,-0.03350023796448839,-97064.15341750953
LARGE RED RETROSPOT WINDMILL,3877.09,81,-2.64260107260726,-23085803.102855697
LARGE ROUND CUTGLASS CANDLESTICK,27.14,1,0.0,0.0
LARGE ROUND WICKER PLATTER,1173.53,76,-0.2013840467428499,-330646.0447561061
LARGE SKULL WINDMILL,209.60999999999999,16,0.24050281293952178,231.64083447385158
LARGE STRIPES CHOCOLATE GIFT BAG,708.75,20,-1.1775751072961376,-5614.814226416597
LARGE TAHITI BEACH BAG,17.82,1,-1.9733333333333323,-38.68127999999998
LARGE TORTILLA DESIGN RED BOWL,154.68,9,1.330860927152318,485.40137764017345
LARGE WHITE HEART OF WICKER,8925.41,351,0.014767379223443835,4.454142357424683e+16
LARGE WHITE HONEYCOMB PAPER BELL,1451.82,39,-0.13326916694324592,-7960.808538129019
LARGE WHITE/PINK ROSE ART FLOWER,639.36,20,3.166518105849581,13620.126493596828
LARGE YELLOW BABUSHKA NOTEBOOK,656.52,69,-0.12230416619939442,-57648.032277875136
LARGE ZINC GLASS CANDLEHOLDER,116.06,4,0.26229885057471264,44.57072457149426
LARGE ZINC HEART WALL ORGANISER,6431.110000000001,30,9.165551894563416,1028549.3010943698
LASER CUT MULTI STRAND NECKLACE,11.95,1,0.0,0.0
LAUNDRY 15C METAL SIGN,4542.889999999999,157,0.078144093894997,1119128486.9983234
LAUREL HEART ANTIQUE GOLD,630.73,33,1.2740589994908342,18663.437570442504
LAUREL HEART ANTIQUE SILVER,1613.82,65,1.2626083734716564,999190.4944473336
LAUREL STAR ANTIQUE GOLD,483.03,28,0.354224434795628,2467.446842225544
LAUREL STAR ANTIQUE SILVER,568.6,42,0.48874051880469943,15218.714768600434
LAVENDER INCENSE 40 CONES IN TIN,107.45,9,-1.5092948717948718,-382.3971815656883
LAVENDER INCENSE IN TIN,99.28999999999999,19,-0.43369526521893925,-263.36084656111
LAVENDER SCENT CAKE CANDLE,165.6,13,0.6873778389538887,392.9712387634204
LAVENDER SCENTED FABRIC HEART,1809.33,106,0.01889712756509137,834714.9765351122
LAVENDER TOILETTE BOTTLE,1168.08,56,1.0407538461538457,252819.74056430403
LAZER CUT NECKLACE W PASTEL BEADS,421.75,5,25.251336898395717,17151.53102558824
LE GRAND TRAY CHIC SET,1924.92,66,0.7750868462138956,804785.7389885989
LE JARDIN BOTANIQUE CUSHION COVER,2371.25,115,0.11956147308781864,16320272.065032408
LEAVES MAGNETIC  SHOPPING LIST,34.8,2,0.0,0.0
LED TEA LIGHTS,1829.65,55,-0.5791321762349791,-200328.80410679887
LETS GO SHOPPING COTTON TOTE BAG,585.34,41,-0.0608504398826979,-1773.2583631491314
"LETTER ""A"" BLING KEY RING",111.66,6,0.00864276286845578,1.7096465408062909
"LETTER ""B"" BLING KEY RING",24.77,3,0.05634648914249485,1.8576800754953247
"LETTER ""C"" BLING KEY RING",72.77,8,0.03208013509364443,5.004146836251485
"LETTER ""D"" BLING KEY RING",49.9,6,0.10571188858125684,9.345025446440312
"LETTER ""E"" BLING KEY RING",53.199999999999996,7,0.01656519000629856,1.7173422323972303
"LETTER ""F"" BLING KEY RING",15.43,3,0.06207845433255271,1.274925702517565
"LETTER ""G"" BLING KEY RING",40.199999999999996,6,0.0026777398323502176,0.19069993409655506
"LETTER ""H"" BLING KEY RING",36.76,5,-0.023176064441887217,-1.3720774230886075
"LETTER ""I"" BLING KEY RING",29.62,4,0.17757595772787313,7.7008729865918095
"LETTER ""J"" BLING KEY RING",57.21,4,-0.0650482329211611,-5.448515510474877
"LETTER ""K"" BLING KEY RING",60.699999999999996,7,0.043565397053539345,5.1532256963358725
"LETTER ""L"" BLING KEY RING",65.04,5,0.2660108136621389,27.86398643123619
"LETTER ""M"" BLING KEY RING",49.82,4,-0.16177734374999994,-11.800275971601561
"LETTER ""N"" BLING KEY RING",29.23,4,0.01122913960227842,0.4805582496162694
"LETTER ""O"" BLING KEY RING",6.819999999999999,2,0.12328125000000002,1.0173415312500003
"LETTER ""P"" BLING KEY RING",20.23,5,0.10901840490797546,3.551886928963192
"LETTER ""R"" BLING KEY RING",28.009999999999998,4,-0.015325401667683529,-0.6284861554921695
"LETTER ""S"" BLING KEY RING",71.0,6,-0.04102750679673757,-5.160473898751802
"LETTER ""T"" BLING KEY RING",13.459999999999999,2,0.1521064139941691,2.4772963221574344
"LETTER ""U"" BLING KEY RING",3.48,1,0.0,0.0
"LETTER ""V"" BLING KEY RING",15.98,3,0.1180796645702306,2.511481256016772
"LETTER ""W"" BLING KEY RING",6.82,2,0.22524390243902426,1.8587577317073165
"LETTER ""Y"" BLING KEY RING",22.84,4,0.7260359655981237,24.278674635183748
"LETTER ""Z"" BLING KEY RING",11.84,2,0.11835171966255678,1.6955540765736536
LETTER HOLDER HOME SWEET HOME,2207.86,81,-0.8256480887036329,-4107466.301680763
LETTER SHAPE PENCIL SHARPENER,234.0,39,0.42307831762146497,4073.346427640567
LIGHT DECORATION BATTERY OPERATED,4.2,1,0.0,0.0
LIGHT GARLAND BUTTERFILES PINK,5044.34,83,-3.173725136280413,-43648219.33330995
LIGHT PINK FLOCK GLASS CANDLEHOLDER,13.679999999999998,2,-3.14018491736755e-16,-5.197885290020158e-15
LIGHT TOPAZ TEAL/AQUA COL NECKLACE,15.16,1,-0.01447368421052624,-0.24136315789473559
LIGHTHOUSE PRINTED METAL SIGN,29.700000000000003,3,0.0,0.0
LILAC DIAMANTE PEN IN GIFT BOX,454.99,13,0.01941139482749192,30.490426681351202
LILAC FEATHERS CURTAIN,9.48,1,0.0,0.0
LILAC GAUZE BUTTERFLY LAMPSHADE,10.08,6,-0.18630350194552522,-3.3268840235579766
LILAC VOTIVE CANDLE,15.120000000000001,3,0.0,0.0
LILY BROOCH AMETHYST COLOUR,74.25,7,0.12478991596638654,18.056133053981103
LILY BROOCH OLIVE COLOUR,99.60000000000001,7,0.14140624999999993,27.445853431218758
LILY BROOCH WHITE/SILVER COLOUR,4.95,1,0.0,0.0
LIPSTICK PEN BABY PINK,611.72,56,0.0921363364397868,11721.251602556818
LIPSTICK PEN FUSCHIA,1347.52,81,0.6404607124862987,1944622.076041888
LIPSTICK PEN RED,1676.8799999999999,95,-0.012721828767777004,-182539.40088639976
LITTLE GREEN MONSTER SOFT TOY,53.55,9,0.43774560496380566,55.27330532005803
LITTLE PINK MONSTER SOFT TOY,43.35,8,0.3642857142857143,33.85109514706074
LOCAL CAFE MUG,1057.71,39,0.11022083413583597,4796.727255103026
LOLITA  DESIGN  COTTON TOTE BAG,414.22,31,0.3699106333376505,2941.0412771979504
LONDON BUS COFFEE MUG,10224.75,181,-0.26534074556914455,-84242773555.92729
LONG SILVER NECKLACE PASTEL FLOWER,114.48,6,-0.1645434782608696,-33.37078364187654
LOVE BUILDING BLOCK WORD,12572.710000000001,338,-0.3002937835185425,-3.6957520255725184e+17
LOVE GARLAND PAINTED ZINC,827.63,38,-0.2191328936443531,-6783.68751438097
LOVE HEART NAPKIN BOX,843.95,43,0.10938461538461496,5561.070788937871
LOVE HEART POCKET WARMER,1865.63,73,-0.7247935559255082,-1421365.784273482
LOVE HEART SOCK HANGER,680.93,38,-0.2473897317391741,-6300.9520426204235
LOVE HEART TRINKET POT,1051.05,100,-0.07437923250564339,-1077317.1786962352
LOVE HOT WATER BOTTLE,13494.970000000001,317,-0.37044409034241627,-6.612653850817093e+16
LOVE LARGE WOOD LETTERS,1505.96,43,-1.645597659955729,-149287.19553537763
LOVE POTION MASALA INCENSE,47.25,8,-0.22736220472440943,-23.0282834290822
LOVE SEAT ANTIQUE WHITE METAL,6210.0,33,-15.4240045941807,-2224576.55741675
LOVEBIRD HANGING DECORATION WHITE,4037.98,191,-0.17092063784577682,-55585502186.755455
LOVELY BONBON STICKER SHEET,307.44,30,0.1712640863487233,918.7708932442798
LUNCH BAG  BLACK SKULL.,22421.21,459,0.356633254534644,7.982214072704218e+22
LUNCH BAG ALPHABET DESIGN,13360.2,378,-0.042254112922237685,-2.501018694144495e+18
LUNCH BAG APPLE DESIGN,20911.98,402,-0.06763526299186685,-6.1720263506460385e+19
LUNCH BAG CARS BLUE,21750.63,480,0.17315417004197575,2.7822341160123384e+23
LUNCH BAG DOILEY PATTERN,10510.44,291,-0.3062977283897517,-3573024995112294.5
LUNCH BAG DOLLY GIRL DESIGN,11090.58,311,0.3142260914037561,2.6020856426946696e+16
LUNCH BAG PAISLEY PARK,5513.83,234,-0.3947411042786941,-10559760072391.47
LUNCH BAG PINK POLKADOT,17435.19,445,0.16082049573128895,7.370771982882638e+21
LUNCH BAG RED RETROSPOT,35752.01,533,-0.14624188613692882,-6.034946607430124e+25
LUNCH BAG RED SPOTTY,290.0,1,0.0,0.0
LUNCH BAG RED VINTAGE DOILY,2526.69,106,0.09733211009174295,6003890.003318237
LUNCH BAG SPACEBOY DESIGN,18092.36,491,0.02922813842055344,1.114563428822746e+23
LUNCH BAG SUKI  DESIGN,3791.86,123,0.8007375391770303,374664683.55768514
LUNCH BAG SUKI DESIGN,18750.58,400,0.5616584916897489,3.7980536808847645e+20
LUNCH BAG VINTAGE DOILEY,119.63,5,0.0,0.0
LUNCH BAG VINTAGE DOILY,10820.1,320,0.4731648054310473,9.013697084164488e+16
LUNCH BAG VINTAGE LEAF DESIGN,10498.01,306,0.384408938174916,1.870949725821505e+16
LUNCH BAG WOODLAND,18323.38,373,0.048965603534940436,2.4681313259287875e+18
LUNCH BOX I LOVE LONDON,20818.7,214,-0.35060185225407575,-5263837055510.984
LUNCH BOX WITH CUTLERY FAIRY CAKES,155.54999999999998,23,-1.555499999999999,-2166.56533183307
LUNCH BOX WITH CUTLERY RETROSPOT,7873.72,186,0.24285016179555788,95621995639.51811
LUSH GREENS RIBBONS,72.42,14,-0.21885740402193785,-60.18903164774394
M/COLOUR POM-POM CURTAIN,8.5,1,0.0,0.0
MA CAMPAGNE CUTLERY BOX,2676.75,52,0.6303112135682531,239652.78103384917
MADRAS NOTEBOOK LARGE,374.96000000000004,16,2.6797975415762827,4617.10644827607
MADRAS NOTEBOOK MEDIUM,709.66,61,0.5206646216768916,123754.83931818126
MAGAZINE RACK GEBRA ASSORTED,257.75,17,1.33714415505754,1742.0176539608838
MAGIC DRAWING SLATE BAKE A CAKE,646.49,69,0.8169104481223387,379167.8780288587
MAGIC DRAWING SLATE BUNNIES,671.01,89,0.5285853629105244,1713140.9818974398
MAGIC DRAWING SLATE CIRCUS PARADE,1413.25,128,0.3201448027442661,89914379.22573651
MAGIC DRAWING SLATE DINOSAUR,844.84,116,0.0035356484671719996,189145.06949407715
MAGIC DRAWING SLATE DOLLY GIRL,1517.72,144,-0.08355093875374411,-115794959.13441156
MAGIC DRAWING SLATE GO TO THE FAIR,349.87,53,0.06286397773073912,3436.535827664145
MAGIC DRAWING SLATE LEAP FROG,366.75,55,0.6284007587124539,43571.700218222664
MAGIC DRAWING SLATE PURDEY,1805.21,110,-0.4580836875087744,-29557515.414376646
MAGIC DRAWING SLATE SPACEBOY,1871.1200000000001,173,0.2878005126051142,7800595109.147803
MAGIC GARDEN FELT GARLAND,939.37,31,-0.6238527348224515,-11248.43257643437
MAGIC SHEEP WOOL GROWING FROM PAPER,1283.99,79,-0.025376128764121392,-60674.909637399134
MAGIC TREE -PAPER FLOWERS,849.55,47,0.013276138731864477,994.756827662221
MAGNETS PACK OF 4 CHILDHOOD MEMORY,1347.08,72,-0.02769938650306747,-35656.34883268916
MAGNETS PACK OF 4 HOME SWEET HOME,731.8199999999999,113,-0.052830804614756796,-1839352.3102398303
MAGNETS PACK OF 4 RETRO PHOTO,634.43,88,-0.2927269623079281,-815460.1279466073
MAGNETS PACK OF 4 SWALLOWS,1589.51,168,-0.18610322814653601,-2660653242.720795
MAGNETS PACK OF 4 VINTAGE COLLAGE,1035.58,108,-0.245904002643645,-7522448.954213328
MAGNETS PACK OF 4 VINTAGE LABELS,689.67,73,0.19345805494622914,140247.19002616263
MAKE YOUR OWN FLOWERPOWER CARD KIT,2420.34,116,-0.053033212034976115,-8127852.02405435
MAKE YOUR OWN MONSOON CARD KIT,2091.54,124,-0.07963344315451452,-22607608.734082833
MAKE YOUR OWN PLAYTIME CARD KIT,1333.21,78,0.24352295455067943,549626.8103078881
MAN FLU METAL SIGN,2494.33,114,0.7713668760992411,100688762.60201202
MARIE ANTOIENETT TRINKET BOX GOLD,12.5,1,0.0,0.0
MARIE ANTOINETTE TRINKET BOX GOLD,1242.6,16,-10.72038461538461,-61210.32404375302
MARIE ANTOINETTE TRINKET BOX SILVER,1273.76,22,-9.956936416184968,-103241.05023982543
MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,7.85,2,3.8499999999999983,36.56922499999999
MEASURING TAPE BABUSHKA BLUE,1191.69,39,0.4832567235244874,23694.956799398813
MEASURING TAPE BABUSHKA PINK,1831.11,54,-0.8737758218823315,-274991.61790393473
MEASURING TAPE BABUSHKA RED,827.8199999999999,32,-2.8979094689699294,-50650.840177989514
MEDINA STAMPED METAL STOOL,1351.64,7,0.8021060120953398,2112.7183448379697
MEDIUM CERAMIC TOP STORAGE JAR,81700.92000000001,139,-142.99523223641225,-6624174147144.764
MEDIUM CHINESE STYLE SCISSOR,289.98,19,-0.3300446561476627,-585.331327881219
MEDIUM MEDINA STAMPED METAL BOWL,948.6999999999999,40,-0.09349113772795814,-4014.2715899152217
MEDIUM PARLOUR FRAME,84.1,2,0.0,0.0
MEDIUM PARLOUR PICTURE FRAME,550.0,31,-0.3805961754780653,-4017.9113395894574
MEDIUM PINK BUDDHA HEAD,185.45,14,-0.29198275862068956,-205.62770920943706
MEDIUM WHITE/PINK ROSE ART FLOWER,174.31,11,0.04259353741496581,21.18290651503011
MEMO BOARD COTTAGE DESIGN,7104.22,187,-0.7315216530882119,-285874693759.75336
MEMO BOARD RETROSPOT  DESIGN,14193.35,231,0.7400716289055709,38288551737630.91
METAL 4 HOOK HANGER FRENCH CHATEAU,7773.7,211,-0.22102982421866993,-930969007181.8646
METAL BASE FOR CANDLES,4.62,2,0.756,4.226191200000001
METAL DECORATION NAUGHTY CHILDREN,1604.99,70,0.349720966214504,443283.9035082812
METAL HERB GERDEN CONTAINER,139.68,5,7.856447368421053,1767.3552633277902
METAL MERRY CHRISTMAS WREATH,1222.07,62,-0.10702783857130357,-48188.046160213155
METAL RABBIT LADDER EASTER,62.9,14,-0.31481481481481527,-75.19749945380752
METAL SIGN CUPCAKE SINGLE HOOK,535.49,44,-0.29943035286264746,-10624.911812934482
METAL SIGN DROP YOUR PANTS,3450.21,127,0.04235080177404458,26398435.022664208
METAL SIGN EMPIRE TEA,2020.91,153,0.02874470068495932,125079343.42930788
METAL SIGN HER DINNER IS SERVED,3896.4500000000003,59,17.503838342810724,18878645.251909316
METAL SIGN HIS DINNER IS SERVED,620.42,66,-0.015289949953445028,-5116.925262293168
METAL SIGN NEIGHBOURHOOD WITCH,1938.1499999999999,74,0.5777452528522364,1294739.724382384
METAL SIGN TAKE IT OR LEAVE IT,11104.789999999999,229,8.538947023697462,285653513718289.8
"METAL SIGN,CUPCAKE SINGLE HOOK",1064.55,51,-0.1341111622683402,-18435.62789249821
METAL TUBE CHIME ON BAMBOO,529.21,14,25.63246478873239,51512.900459122924
METALIC LEAVES BAG CHARMS,207.60999999999999,4,0.07602592267135323,23.10897637787126
MIDNIGHT BLUE COPPER FLOWER NECKLAC,67.83,3,1.4453055555555554,130.4846859341667
MIDNIGHT BLUE CRYSTAL DROP EARRINGS,17.509999999999998,2,-0.00741935483870969,-0.1571946129032261
MIDNIGHT BLUE DROP CRYSTAL NECKLACE,53.76,3,0.21230769230769259,15.191583507692332
MIDNIGHT BLUE GLASS/SILVER BRACELET,167.3,6,-0.0326549780839073,-9.678352785782714
MIDNIGHT BLUE PAIR HEART HAIR SLIDE,119.84,6,0.17841743119266057,37.878711160480755
MIDNIGHT BLUE VINTAGE EARRINGS,195.32,4,0.3050150753768842,87.22455473555775
MIDNIGHT GLAMOUR SCARF KNITTING KIT,501.44,41,0.04321667402152137,1078.873203809671
MILK BOTTLE WITH GLASS STOPPER,223.46,12,-1.9187500000000004,-1345.6447122128573
MILK MAIDS MUG,393.59000000000003,24,-0.4401170477287891,-1706.226530421391
MILK PAN BLUE POLKADOT,669.54,24,-0.4192371111943895,-2764.780715140925
MILK PAN PINK POLKADOT,319.35,17,-1.878969298245614,-3032.9290585920235
MILK PAN RED RETROSPOT,1483.13,76,-0.29260023236309124,-607152.7387547223
MINI  ZINC GARDEN DECORATIONS,334.03,24,1.2603983308042488,4146.844369833008
MINI CAKE STAND  HANGING STRAWBERY,2086.49,103,-0.337294003356001,-12908372.782673102
MINI CAKE STAND T-LIGHT HOLDER,931.02,46,0.24822519384318362,18529.699925709512
MINI CAKE STAND WITH HANGING CAKES,1986.24,94,-0.4311163800744551,-6660988.0200889185
MINI FUNKY DESIGN TAPES,994.84,50,1.7868563275216836,208678.2236258234
MINI HIGHLIGHTER PENS,100.80000000000001,4,19.63636363636364,2897.9596800000018
MINI JIGSAW BAKE A CAKE,531.64,33,-0.36191515634335797,-4468.71883631982
MINI JIGSAW BUNNIES,436.09000000000003,41,-0.018191675575343933,-394.9561873074449
MINI JIGSAW CIRCUS PARADE,960.86,51,-0.024981818497400835,-3099.6389253527823
MINI JIGSAW DINOSAUR,338.23,42,0.10032841874346356,1858.3558097059015
MINI JIGSAW DOLLY GIRL,1130.58,75,-0.15488728461486073,-222724.73528406557
MINI JIGSAW GO TO THE FAIR,164.84,26,-0.23839935760171319,-468.3575233115067
MINI JIGSAW LEAP FROG,202.37,20,-0.7104901588678632,-967.2926808994173
MINI JIGSAW PURDEY,800.4,51,-0.6847708962739179,-70774.9085652922
MINI JIGSAW SPACEBOY,1716.18,102,-0.20853371627185216,-5967507.939279997
MINI LADLE LOVE HEART PINK,297.82,21,-0.0011834598387056507,-2.6082773626641824
MINI LADLE LOVE HEART RED,401.6,29,0.47982013482253966,3056.7508536097253
MINI LIGHTS WOODLAND MUSHROOMS,6726.64,144,-0.49728763890509686,-3054587093.2666826
MINI PAINT SET VINTAGE,16937.82,214,-0.8189471774402572,-10003409041110.707
MINI PAINTED GARDEN DECORATION,761.4,61,-0.2713016228707479,-69186.13321838673
MINI PLAYING CARDS BUFFALO BILL,1156.51,92,-0.5309523207284685,-3947589.1831470565
MINI PLAYING CARDS DOLLY GIRL,1165.13,96,-0.32779642807861387,-3594813.6057171603
MINI PLAYING CARDS FUN FAIR,452.72,52,-0.3775707064628714,-24279.939580321385
MINI PLAYING CARDS GYMKHANA,1119.22,91,-0.8611229085016583,-5632678.384856614
MINI PLAYING CARDS SPACEBOY,1139.2,115,-0.25248823831834627,-16557696.647056948
MINI WOODEN HAPPY BIRTHDAY GARLAND,3138.0,89,-1.3418329525665815,-20337631.374413636
MINIATURE ANTIQUE ROSE HOOK IVORY,1779.66,143,0.060140918841615994,88850745.46330409
MINITURE ANTIQUE ROSE HOOK IVORY,40.8,4,0.0,0.0
MINT DINER CLOCK,17.0,1,0.0,0.0
MINT DINER WALL CLOCK,3176.41,105,0.6338637463580051,44685272.36224309
MINT GREEN ROSE TOWEL,754.07,20,0.9169401929898546,4651.642996870024
MINT KITCHEN SCALES,7547.39,194,0.3737224147639164,302361756150.75824
MIRROR CORNICE,1515.68,45,0.49542829845042224,54734.24874823622
MIRROR LOVE BIRD T-LIGHT HOLDER,255.0,8,-4.774434782608698,-2609.778368389073
MIRROR MOSAIC CANDLE PLATE,343.71,10,0.5041562391809683,449.4528778474899
MIRROR MOSAIC GOBLET CANDLE HOLDER,847.82,10,-3.337654150878403,-7339.590701694572
MIRROR MOSAIC HURRICANE LAMP,898.38,10,0.5428118890739269,1264.8419990081711
MIRROR MOSAIC T-LIGHT HOLDER,831.84,14,-5.0264460431654685,-15878.095775470694
MIRROR MOSAIC T-LIGHT HOLDER ROUND,928.0400000000001,13,-1.4226792828685266,-4558.04501358951
MIRROR MOSAIC VOTIVE HOLDER,2053.17,22,1.761456604572396,29439.87296938963
MIRRORED DISCO BALL,3446.9500000000003,78,0.5839088612514569,3407293.0871936204
MIRRORED DOVE WALL DECORATION,276.71999999999997,15,-0.6409153989858547,-740.8521280248128
MIRRORED WALL ART FOXY,100.66000000000001,8,-0.885945945945946,-191.16379011801607
MIRRORED WALL ART GENTS,199.48999999999998,30,0.28675352664576814,998.1836520971548
MIRRORED WALL ART LADIES,144.03,26,0.35803057234269475,614.5863178070737
MIRRORED WALL ART PHOTO FRAMES,470.16999999999996,10,-0.6575993812113256,-801.9423746724053
MIRRORED WALL ART POPPIES,319.71,28,0.18433894500561177,849.9013176814071
MIRRORED WALL ART SKULLS,463.79,38,0.765844586590855,13285.688427236713
MIRRORED WALL ART SNOWFLAKES,389.04,42,0.37186393805309714,7922.661436649357
MIRRORED WALL ART SPLODGES,161.49,13,0.8202777777777777,457.31083143101296
MIRRORED WALL ART STARS,447.09,36,0.05241168158266608,724.3687660243157
MIRRORED WALL ART TABLE LAMP,107.75,19,-0.21537236913113855,-141.9280651457365
MISELTOE HEART WREATH,312.8,5,29.07777777777777,14648.440230844446
MISELTOE HEART WREATH CREAM,996.0,1,0.0,0.0
MISELTOE HEART WREATH WHITE,304.5,4,25.85,11524.406932500004
MISTLETOE HEART WREATH CREAM,2539.63,87,0.933186975014603,9460252.450951105
MISTLETOE HEART WREATH GREEN,3676.18,136,0.1837038175365078,287686929.45227194
MIXED NUTS LIGHT GREEN BOWL,296.45,22,1.1141107152644563,2688.5547155688923
MOBILE VINTAGE HEARTS,1151.3,50,0.4763780537184506,64383.48907588015
MOCK LOBSTER FRIDGE MAGNET,164.17,23,0.16785285285285279,246.74836509769383
MODERN FLORAL STATIONERY SET,2880.45,128,0.07918044686823472,45325435.92223776
MODERN VINTAGE COTTON SHOPPING BAG,29.7,8,-0.3188976377952756,-20.302486615027572
MONEY BOX BISCUITS DESIGN,299.72,37,-0.09337183544303801,-951.6143244343725
MONEY BOX CONFECTIONERY DESIGN,163.69,21,-0.2755008434412404,-333.7270963349265
MONEY BOX FIRST ADE DESIGN,63.75,11,-0.22916666666666669,-41.68225187832582
MONEY BOX FIRST AID DESIGN,36.78,10,0.01659849300322922,1.5834605072807395
MONEY BOX HOUSEKEEPING DESIGN,247.42000000000002,35,0.10830256192707094,753.039076719611
MONEY BOX KINGS CHOICE DESIGN,403.46,50,-0.23017077374872325,-10901.46637963351
MONEY BOX POCKET MONEY DESIGN,417.86,47,-0.015965489004663994,-588.3953438796536
MONSTERS STENCIL CRAFT,1773.37,150,0.4008215838777035,1149881881.288299
MONTANA DIAMOND CLUSTER EARRINGS,24.12,2,2.722033898305086,79.44310372881361
MONTANA DIAMOND CLUSTER NECKLACE,37.66,1,-4.94,-204.64444000000003
MOODY BOY  DOOR HANGER,602.18,74,0.10713755854279527,74597.92965016601
MOODY GIRL DOOR HANGER,783.8199999999999,104,0.10282888763046648,1626187.9363880034
MOP PENDANT SHELL NECKLACE,49.64,4,2.2181818181818183,161.21284960000006
MORE BUTTER METAL SIGN,823.71,85,0.46134131323580096,1253646.0147511733
MOROCCAN BEATEN METAL DISH,160.09,6,-2.061596638655462,-584.6877744219473
MOROCCAN BEATEN METAL DISH LARGE,165.74,8,0.4159519725557462,147.77875518366994
MOROCCAN BEATEN METAL MIRROR,268.1,9,-2.767395287958117,-1749.4525895920667
MOROCCAN TEA GLASS,3377.74,70,3.2376425194040497,8636605.309516149
MOTHER'S KITCHEN SPOON REST,967.17,46,0.42627272186356485,33056.272222207146
MOTORING TISSUE BOX,824.0799999999999,115,0.01952513789933344,926237.3233412369
MOUSE TOY WITH PINK T-SHIRT,1486.18,92,0.03834504019827117,366359.6576515446
MOUSEY LONG LEGS SOFT TOY,266.03,12,-0.2047097260618246,-170.91544633241264
MR ROBOT SOFT TOY,697.7,39,0.2267968831894896,6510.592686555495
MRS ROBOT SOFT TOY,428.85,27,-0.565691466643888,-3180.4424483912953
"MUG , DOTCOMGIFTSHOP.COM ",4.17,1,-0.0015929203539823019,-0.007306725663716819
MULTI COLOUR SILVER T-LIGHT HOLDER,8754.63,209,0.10801177006984675,423428491566.1805
MULTI HEARTS  STICKERS,204.69,30,-0.20749440966010735,-741.1115490933496
MULTICOLOUR  CONFETTI IN TUBE,382.96,14,-0.36885469073690413,-536.4216744299445
MULTICOLOUR 3D BALLS GARLAND,677.19,44,0.788545291087569,35384.684355474616
MULTICOLOUR EASTER RABBIT,39.0,4,3.899999999999998,222.68960999999993
MULTICOLOUR HONEYCOMB FAN,886.24,49,-0.2139767559373421,-20237.62384853727
MULTICOLOUR HONEYCOMB PAPER GARLAND,1531.14,34,-0.024562836423444853,-960.825927289528
MULTICOLOUR POLKADOT PLATE,30.43,2,-1.4692857142857148,-54.09954078571431
MULTICOLOUR RABBIT EGG WARMER,292.07,24,0.11191955193482678,321.97144542097277
MULTICOLOUR SPRING FLOWER MUG,1695.86,60,0.2811718148369982,145185.38154406755
MUM'S KITCHEN CLOCK,621.09,30,0.02018475428145939,218.75528720450387
MUMMY MOUSE RED GINGHAM RIBBON,5.45,1,0.0,0.0
MURANO STYLE GLASS BRACELET BLACK,66.7,3,-0.6487704918032787,-57.596352090163954
MURANO STYLE GLASS BRACELET GOLD,54.42,4,0.041698204754973274,3.322359588879183
MURANO STYLE GLASS BRACELET RED,54.29,3,1.0433333333333337,75.39125623333338
MUSICAL ZINC HEART DECORATION,1179.8799999999999,91,-0.019148594255162837,-132041.08544041723
Manual,78112.82,198,13.08211672274348,160380660562540.22
N0 SINGING METAL SIGN,2639.42,31,-4.938166761122131,-250177.06604038255
